35,130902517,1
35,180500434,1
35,130501923,1
35,220300384,1
35,931000112,1
33,931000112,1
35,150300140,1
35,210900916,1
34,190900865,0
1,190900865,1
2,190900865,1
35,201000879,1
35,101201096,1
35,130300719,1
35,220300361,1
35,040900322,1
35,220701021,1
29,080100099,1
35,130702275,1
36,060200091,1
36,160900435,1
36,020701354,1
31,020701354,1
36,220701021,1
36,120200213,1
36,031101119,1
36,180500434,1
32,220801298,1
35,210500516,1
36,210500516,1
35,150500247,1
33,130401486,1
36,031001008,1
24,031001008,1
34,031001008,1
30,031001008,1
33,031001008,1
35,190600616,1
36,190600616,1
35,020100013,1
36,020100013,1
35,220300363,1
37,170300124,1
36,220300363,1
35,160100025,1
37,130501706,1
37,031101119,1
37,080800639,1
37,130501923,1
37,220701021,1
37,201000879,1
37,070800475,1
37,200400437,1
37,121202049,1
37,100400349,1
37,130702275,1
37,010100026,1
37,111001457,0
37,051100433,1
34,051100433,1
35,130300890,1
37,130300922,1
37,030800893,1
1,130401620,1
36,220200214,1
37,060200091,1
37,220400713,1
37,920700069,1
37,100300218,1
32,100300218,1
37,130401300,1
36,130401300,1
35,110901191,1
38,061000798,1
38,030400496,1
38,031101119,1
38,940800084,1
38,160400187,1
38,201000879,1
38,130300689,1
38,130401300,1
38,960600073,1
38,130300843,1
37,120600956,1
38,170300124,1
38,090900620,1
38,030600713,1
38,010800777,1
38,130601998,1
38,970600055,1
38,020400877,1
38,110300270,1
38,010600683,1
38,110300227,1
38,010100396,1
38,060300164,1
38,020200430,1
38,181101025,1
38,020100062,1
38,060300209,1
38,170200089,1
38,130300670,1
38,130401346,1
38,121101821,1
38,091000702,1
38,030100113,1
38,010300461,1
38,121201909,1
38,971000103,1
38,030700752,1
38,120600963,1
38,020100064,1
38,010800789,1
38,020300572,0
38,210100078,1
38,010100179,1
38,030900916,1
38,010100298,1
38,041200474,1
38,910800079,1
38,021101775,1
38,220300384,1
38,910500054,1
38,031001041,1
38,191201181,1
38,130902517,1
38,130200274,1
38,130200365,1
38,061100850,1
38,130602035,1
38,930200023,1
1,130401325,1
38,020400907,1
38,010100026,1
38,130300718,1
38,200100085,1
38,080900694,1
38,130300922,1
29,130301102,1
38,130601956,1
12,220400669,1
38,131002614,1
38,111001424,1
4,111001424,1
38,200400437,1
38,220300363,1
38,090200124,1
38,140600635,1
38,120200213,1
38,130300719,1
38,130300728,1
37,130601956,1
38,130300745,1
38,051100441,1
38,220100001,1
38,140500596,1
38,150300140,1
38,210900916,1
37,031001041,1
38,080800639,1
38,991000070,1
38,220701177,1
38,130501923,1
37,130200267,1
38,130200267,1
39,170300124,1
38,130300878,1
1,130300868,1
39,030300304,1
39,130301139,1
39,120600956,1
39,220300476,1
39,130601956,1
39,191201181,1
39,020400877,1
39,031101119,1
39,150300140,1
39,201000879,1
39,051100441,1
39,130300689,1
37,120200213,1
39,120901479,1
39,130501923,1
39,220601038,1
39,111101625,1
39,090500327,1
39,130300878,1
39,130300745,1
37,130902517,1
37,051100441,1
37,090500327,1
39,130902517,1
39,220701021,1
37,220300384,1
39,200400437,1
39,220300384,1
37,160100025,1
37,161200589,1
38,160100025,1
39,100700647,1
39,130300916,1
39,160100025,1
37,210900916,1
39,210900916,1
39,130300922,1
38,161200589,1
37,191201181,1
37,150300140,1
39,161200589,1
37,090200124,1
39,090200124,1
37,190600616,1
38,190600616,1
39,190600616,1
37,180600513,1
38,180600513,1
39,180600513,1
39,180800725,1
39,130301126,1
39,120200213,1
37,220300402,1
37,220300363,1
37,040900322,1
31,130300900,1
38,220300402,1
38,040900322,1
39,220300402,1
37,220600944,1
39,040900322,1
37,200400400,1
38,220600944,1
37,200100085,1
38,200400400,1
39,200400400,1
39,220600944,1
37,020500994,1
39,000100018,1
37,991000076,1
38,000100018,1
37,130300728,1
38,020500994,1
38,991000076,1
39,991000076,1
39,020500994,1
39,130300728,1
37,000100018,1
37,220701177,1
39,220701177,1
37,130300719,1
39,200200095,1
38,200200095,1
37,180100029,1
37,200200095,1
38,180100029,1
39,180100029,1
39,150600326,1
39,200100085,1
37,020100013,1
38,020100013,1
39,020100013,1
32,130401556,1
37,211201358,1
38,211201358,1
39,211201358,1
40,170300124,1
40,031101119,1
38,140300385,1
40,130300886,1
40,030400496,1
40,130300712,1
40,161100540,1
40,120200213,1
40,220300361,1
40,051100441,1
40,201000879,1
40,000100018,1
40,040900322,1
40,220300402,1
40,130300705,1
40,130602132,1
1,050200054,1
40,171100648,1
1,NK9273,1
40,130200267,1
40,130300689,1
40,031001041,1
40,101201096,1
40,150300140,1
40,191201181,1
40,130300745,1
40,NK9528,1
40,130300718,1
40,130300719,1
40,220100001,1
40,161200589,1
35,220400669,1
40,030200223,1
40,211201358,1
40,220701177,1
40,220300384,1
40,210900916,1
40,200400437,1
40,160100025,1
40,150600326,1
5,110500404,1
40,220300476,1
40,210500516,1
40,190600616,1
40,130300714,1
40,130300728,1
40,180200166,1
40,991000076,1
40,020500994,1
40,080100028,1
40,111001374,1
40,030300324,0
40,120200224,1
40,150300158,1
40,140600635,1
40,200100085,1
40,220300363,1
40,090200124,1
41,060300166,1
41,130401575,1
41,110400331,1
41,130501923,1
41,130902398,1
41,020300572,1
41,190500472,1
40,130300878,1
40,130902517,1
4,220901463,1
40,130300731,1
40,210800820,1
40,011100917,1
40,220300364,1
41,041000382,1
40,220300574,1
40,220600944,1
41,080200202,1
29,220500788,1
40,020100013,1
40,120600956,1
40,220500792,1
40,220300634,1
40,211001055,1
40,200400400,1
42,130300922,1
40,180600513,1
42,130601956,1
42,010100179,1
42,020300572,1
42,030400496,1
42,020400907,1
40,960100018,1
42,130200250,1
40,010100182,1
40,991000070,1
40,020500981,1
40,020501016,1
40,940800084,1
41,940800084,1
42,940800084,1
40,080800639,1
39,080800639,1
41,031101119,1
41,130300689,1
42,130300689,1
42,110400348,1
42,031101119,1
41,080800639,1
41,130300719,1
41,130300718,1
42,170300124,1
42,130300718,1
42,130300719,1
42,080800639,1
41,991000076,1
42,991000076,1
41,090500327,1
41,130300714,1
41,130300731,1
42,130300714,1
41,220400713,1
42,220901401,1
41,220901401,1
42,130300731,1
39,991000070,1
41,160100025,1
41,020500994,1
42,160100025,1
42,020500994,1
41,130300745,1
41,040900322,1
42,040900322,1
42,130300745,1
41,130300878,1
42,130300878,1
41,220901431,1
42,220901431,1
41,200400437,1
42,131203021,0
41,220300363,1
42,200400437,1
42,220300363,1
41,201000879,1
41,031001041,1
41,191201181,1
41,150300180,1
42,191201181,1
42,031001041,1
41,051100441,1
42,150300180,1
41,150300140,1
42,051100441,1
41,220300361,1
42,220300361,1
42,220300361,1
42,150300140,1
41,130902517,1
41,130300712,1
41,150500247,1
42,130300712,1
42,130902517,1
41,000100018,1
42,000100018,1
41,130300728,1
42,130300728,1
41,960100018,1
41,220701177,1
41,220300384,1
42,220701177,1
42,220300384,1
41,210900916,1
41,130200267,1
42,210900916,1
42,130200267,1
41,101201096,1
42,130501923,1
42,101201096,1
41,180200166,1
41,220100001,1
42,180200166,1
41,210800820,1
42,220100001,1
41,140600635,1
42,210800820,1
42,140600635,1
40,220600957,1
41,210500516,1
41,161200589,1
42,161200589,1
41,220701021,1
42,210500516,1
41,220300364,1
41,180600513,1
42,180600513,1
42,220300364,1
42,220701021,1
41,150600326,1
40,220701021,1
42,150600326,1
41,220300476,1
42,220300476,1
41,200100085,1
41,220300402,1
42,200100085,1
42,220300402,1
41,220300574,1
42,220300574,1
1,130401421,1
38,220400684,1
41,190600616,1
42,190600616,1
41,090200124,1
41,130300705,1
41,120200213,1
41,220600944,1
42,090200124,1
42,130300705,1
41,910200023,1
41,010100182,1
42,120200213,1
42,220600944,1
42,910200023,1
41,200400400,1
41,020100013,1
41,111201818,1
42,010100182,1
42,020100013,1
42,200400400,1
41,020500981,1
41,030200223,1
42,030200223,1
42,020500981,1
41,220300634,1
41,171100648,1
42,220300634,1
41,220500792,1
42,220500792,1
41,110800853,1
43,031101119,1
43,060800685,1
43,130300896,1
43,140600681,1
43,060200091,1
43,220801382,1
43,210700673,1
43,160400187,1
43,220701021,1
43,150300180,1
43,130702275,1
43,130100059,1
43,950600086,1
43,130301118,1
43,160100011,1
42,130301118,1
43,020300572,1
43,220100202,1
43,070300173,1
43,130601956,1
41,020501016,1
43,170800498,1
42,070300173,1
41,170800498,1
43,020501016,1
42,020501016,1
42,170800498,1
43,110400331,1
43,030700794,1
42,030700794,1
43,130401300,1
43,120600956,1
43,111001434,1
43,200400400,1
43,220901459,1
43,211001104,1
43,130401584,1
43,080800639,1
43,171100648,1
43,111001424,1
42,111001424,1
40,111001424,1
41,111001424,1
36,160200056,1
43,991000076,1
42,100800744,1
43,020500994,1
43,131002755,1
43,000100018,1
43,200400437,1
43,201000879,1
43,130300718,1
44,041000382,1
44,190500472,1
44,131002614,1
44,220701021,1
44,031101119,1
42,170800455,1
44,200400437,1
43,130501923,1
44,130501923,1
44,201000879,1
44,051100441,1
43,031001041,1
44,220300363,1
44,080100099,1
44,130702275,1
44,991000076,1
43,130300745,1
44,130300718,1
43,130300719,1
44,130300719,1
43,130902517,1
44,130902517,1
43,191201181,1
44,191201181,1
44,170800421,1
44,010100133,1
43,130300714,1
44,130300714,1
43,130300728,1
44,130300728,1
43,130200267,1
44,031001041,1
44,020501016,1
44,130200267,1
43,220701177,1
43,130300689,1
44,220701177,1
44,130300689,1
43,130300712,1
44,130300712,1
44,080800639,1
44,111001370,1
44,120300378,1
45,020200433,1
45,060200091,1
45,120300378,1
45,030900924,1
45,960100013,1
44,070300173,1
45,070300173,1
43,210900916,1
45,031101119,1
44,210900916,1
43,160100025,1
44,090500327,1
45,130702275,1
44,160100025,1
45,160100025,1
43,220300384,1
43,120200213,1
45,090500327,1
43,200100085,1
44,220300384,1
45,220300384,1
44,120200213,1
44,200100085,1
44,220600944,1
45,120200213,1
45,220901431,1
44,220901431,1
43,140600635,1
44,140600635,1
45,140600635,1
43,161200589,1
44,161200589,1
45,161200589,1
43,090200124,1
44,090200124,1
45,090200124,1
43,130300731,1
44,130300731,1
45,130300731,1
46,020300572,1
46,030400496,1
46,100400349,1
44,170800498,1
46,031101119,1
45,170800498,1
43,180200166,1
46,170800498,1
43,220500792,1
44,220500792,1
44,180200166,1
45,220500792,1
45,180200166,1
46,180200166,1
46,220500792,1
45,080800639,1
46,080800639,1
46,220300384,1
43,220300634,1
44,220300634,1
45,220300634,1
46,220300634,1
45,210900916,1
46,120200213,1
45,200100085,1
44,040900322,1
44,150300140,1
46,200100085,1
45,150300140,1
46,210900916,1
46,150300140,1
45,040900322,1
46,090200124,1
43,180600513,1
46,130300712,1
46,040900322,1
46,110800853,1
46,060700566,1
46,130300731,1
45,051100441,1
45,130300714,1
46,051100441,1
46,130300714,1
46,160100025,1
45,031001041,1
46,031001041,1
45,991000076,1
45,200400437,1
46,991000076,1
46,161200581,1
46,180800725,1
2,130802310,1
46,110400331,1
35,150700401,1
24,150700401,1
36,150700401,1
37,150700401,1
38,150700401,1
46,140900923,1
45,140900923,1
44,140900923,1
43,140900923,1
42,140900923,1
41,140900923,1
40,140900923,1
39,140900923,1
38,140900923,1
37,140900923,1
36,140900923,1
35,140900923,1
33,140900923,1
32,140900923,1
44,020500994,1
45,020500994,1
46,020500994,1
47,111001369,1
47,120901398,1
41,111001370,1
6,111001370,1
46,220901502,1
46,200400437,1
45,201000879,1
45,220701177,1
46,201000879,1
46,220701177,1
45,130300689,1
45,130300718,1
46,130300689,1
46,130300718,1
46,120601048,1
45,130902517,1
44,190600616,1
46,161200589,1
46,130902517,1
45,191201181,1
46,130300719,1
45,190600616,1
44,180600513,1
46,191201181,1
45,130300745,1
45,130300728,1
46,130300745,1
46,190600616,1
46,130300728,1
44,000100018,1
45,130200267,1
43,220300363,1
43,220300402,1
46,130200267,1
44,220300402,1
45,220300363,1
46,000100018,1
45,000100018,1
47,150700401,1
43,080100028,1
44,080100028,1
45,080100028,1
46,080100028,1
43,111001374,0
43,030300324,1
44,111001374,1
45,111001374,1
44,030300324,1
45,030300324,1
46,111001374,1
46,030300324,1
43,161100540,1
44,161100540,0
45,161100540,0
46,161100540,0
43,211001055,1
43,211201358,1
47,220300634,1
43,011100917,1
47,031101119,1
44,011100917,1
45,011100917,1
43,130300723,1
44,130300723,1
46,011100917,1
47,011100917,1
45,130300723,1
46,130300723,1
44,211001055,1
47,130300723,1
45,211001055,1
46,211001055,1
44,211201358,1
45,211201358,1
33,070900522,1
46,211201358,1
47,211001055,1
47,171200761,1
46,171200761,1
43,220300361,1
43,101201096,1
45,180600513,1
47,190600616,1
44,220300361,1
44,101201096,1
1,221001620,1
46,180600513,1
47,161200589,1
45,220300361,1
45,101201096,1
46,220300361,1
46,101201096,1
47,180600513,1
47,090200124,1
47,220300361,1
47,040900322,1
47,120200213,1
47,101201096,1
47,170800498,1
46,220300363,1
46,140600635,1
47,140600635,1
43,210500516,1
44,210500516,1
46,210500516,1
45,210500516,1
47,160100025,1
44,030200223,1
47,210500516,1
45,030200223,1
47,131002788,1
46,131002788,1
46,030200223,1
45,131002788,1
47,030200223,1
47,020500994,1
43,131002788,1
47,220500792,1
47,211201358,1
47,180200166,1
44,200400400,1
45,200400400,1
46,200400400,1
47,200100085,1
47,200400400,1
46,130601956,1
45,020501016,1
44,130601956,1
46,020501016,1
45,220600944,1
46,220600944,1
47,020501016,1
47,080800639,1
47,220600944,1
45,220300364,1
48,080800639,1
44,220300364,1
46,090500327,1
47,090500327,1
46,140800815,1
46,220300364,1
48,090500327,1
47,140800815,1
48,130702275,1
47,220300364,1
46,010100133,1
48,070300173,1
48,031101119,1
47,010100133,1
48,010100133,1
47,220701021,1
46,120600956,1
47,000100018,1
46,220701021,1
47,120600956,1
43,220200323,1
48,000100018,1
47,220300363,1
47,150300158,1
44,020100013,1
46,150300158,1
45,020100013,1
46,020100013,1
45,150300158,1
44,150300158,1
47,020100013,1
48,020100013,1
48,101100992,1
43,150300158,1
48,150300158,1
48,170800498,1
43,200200095,1
48,010100026,0
44,200200095,1
45,200200095,1
46,220300402,1
46,200200095,1
47,220300402,1
48,220300402,1
47,200200095,1
48,200200095,1
48,071200732,0
48,220300363,1
43,910200023,1
44,910200023,1
48,130300723,1
45,910200023,1
43,220300574,1
46,910200023,1
44,220300574,1
48,010100396,1
47,910200023,1
45,220300574,1
48,910200023,1
46,220300574,1
47,220300574,1
48,220701021,1
48,220300574,1
48,190500472,1
43,111201818,1
44,111201818,1
45,111201818,1
43,120200224,1
46,111201818,1
44,120200224,1
47,111201818,1
45,120200224,1
47,120200224,1
48,111201818,1
48,120200224,1
43,220300476,1
44,220300476,1
45,220300476,1
46,220300476,1
48,220300476,1
48,220901394,1
48,NK9241,1
43,960100018,1
43,010100182,1
44,010100182,1
44,960100018,1
45,010100182,1
45,960100018,1
46,010100182,1
46,960100018,1
47,010100182,1
7,060100036,1
48,010100182,1
43,020500981,1
48,130200250,1
44,020500981,1
47,960100018,1
45,020500981,1
46,020500981,1
48,960100018,1
47,020500981,1
48,020500981,1
47,220300476,1
48,180100029,1
47,180100029,1
43,130300705,1
46,130300705,1
46,180100029,1
49,160600278,1
47,130300705,1
49,220701021,1
45,180100029,1
45,130300705,1
44,180100029,1
44,130300705,1
43,180100029,1
48,130300705,1
49,110800921,1
49,031101119,1
31,220300382,1
48,220300382,1
48,020100062,1
49,030200223,1
48,030200223,1
48,101201096,1
49,101201096,1
46,130200250,1
48,220300361,1
48,221101718,1
49,220300361,1
49,190200177,1
49,000900146,1
47,130200267,1
48,130200267,1
49,130200267,1
47,080100028,1
47,130300689,1
48,080100028,1
48,130300689,1
49,080100028,1
49,130300689,1
49,090500327,1
47,051100441,1
48,051100441,1
49,051100441,1
48,031001041,1
47,031001041,1
49,031001041,1
49,220901431,1
44,020200250,1
48,191201181,1
47,191201181,1
47,130300728,1
49,191201181,1
48,130300728,1
49,130300728,1
47,201000879,1
48,201000879,1
49,201000879,1
47,130300718,1
49,931000112,1
49,130300718,1
47,990400020,1
49,990400020,1
48,990400020,1
47,130300719,1
47,130300745,1
48,130300719,1
48,110901233,1
48,130300745,1
49,130300719,1
49,130300745,1
48,020500994,1
48,220500792,1
33,130200250,1
49,220500792,1
49,020500994,1
47,160100011,1
48,180200166,1
49,000100018,1
49,220300476,1
46,160100011,1
49,180200166,1
47,991000076,1
48,991000076,1
47,130300714,1
49,991000076,1
48,130300714,1
48,200100085,1
49,020100013,1
48,011100917,1
49,130300714,1
48,200400400,1
49,200100085,1
49,011100917,1
49,200400400,1
47,150300140,1
47,200400437,1
48,150300140,1
48,200400437,1
49,150300140,1
49,200400437,1
47,130300731,1
47,220300384,1
48,130300731,1
49,130300731,1
48,220300384,1
49,220300384,1
49,150300158,1
47,130902517,1
47,220701177,1
48,130902517,1
48,220701177,1
47,030300324,1
49,130902517,1
48,220600944,1
48,030300324,1
49,220600944,1
50,170300124,1
49,170300124,1
49,220300574,1
49,220300402,1
48,040900322,1
49,040900322,1
48,220300634,1
48,120200213,1
48,090200124,1
49,120200213,1
49,220300634,1
49,220701177,1
49,090200124,1
48,180600513,1
47,161100540,1
48,211001055,1
49,180600513,1
48,161200589,1
48,161100540,1
49,211001055,1
49,161100540,1
49,030300324,1
49,020500981,1
50,220701021,1
48,020501016,1
50,130702275,1
50,100700647,1
49,020501016,1
49,010100182,1
47,130300712,1
50,220801202,1
48,210500516,1
48,130300712,1
49,210500516,1
49,130300712,1
50,090500327,1
48,140600635,1
49,140600635,1
48,190600616,1
49,161200589,1
49,120200224,1
49,170800498,1
48,121202049,1
49,190600616,1
50,161200589,1
50,170800498,1
50,121202049,1
50,190600616,1
50,090200124,1
50,031101119,1
47,130501923,1
50,180600513,1
50,120200213,1
49,180100029,1
48,130501923,1
49,130501923,1
50,180100029,1
50,220600944,1
50,220300574,1
50,020501016,1
50,130501923,1
49,130300705,1
49,910200023,1
50,200100085,1
50,130300705,1
49,960100018,1
50,960100018,1
48,211201358,1
49,211201358,1
50,130200250,1
50,161100540,1
47,111001374,1
50,211201358,1
50,130601956,1
50,200400400,1
48,111001374,1
50,111001374,1
47,130601981,1
49,200200095,1
50,200200095,1
48,130601981,1
50,910200023,1
49,130601981,1
49,130300723,1
50,130601981,1
48,140800815,1
50,130300723,1
50,080800639,1
47,150600326,1
49,140800815,1
50,140800815,1
50,160400187,1
48,150600326,1
49,940800084,1
49,150600326,1
50,150600326,1
46,130300707,1
47,130300707,1
48,130300707,1
50,130200267,1
49,130300707,1
50,130300689,1
50,130300707,1
50,191201181,1
50,150300140,1
49,111201818,1
50,130902517,1
50,111201818,1
49,120701190,1
50,120200224,1
50,020100013,1
50,130300728,1
50,130300718,1
50,130300719,1
50,220300402,1
48,131002788,1
50,220300476,1
50,140600635,1
46,150300180,1
49,150300180,1
50,131002788,1
50,130300745,1
50,200400437,1
50,931000112,1
47,210900916,1
48,210900916,1
50,201000879,1
50,040900322,1
49,210900916,1
47,150500247,1
50,210900916,1
47,150300180,1
48,150500247,1
48,150300180,1
49,150500247,1
50,150300180,1
50,150500247,1
1,030400436,1
48,160100025,1
49,160100025,1
47,130300737,1
48,130300737,1
50,160100025,1
50,010100182,1
49,130300737,1
50,130300737,1
50,020500981,1
50,101201096,1
50,220300361,1
50,210500516,1
50,150300158,1
50,080100028,1
50,220300384,1
50,030300324,1
50,130300716,1
50,180200166,1
50,220701177,1
50,031001041,1
50,991000076,1
50,220500792,1
49,070300173,1
50,211001055,1
50,011100917,1
50,051100441,1
50,130300712,1
51,070300173,1
51,170900503,1
50,130300714,1
50,130300731,1
51,220701021,1
50,220300634,1
50,000100018,1
50,020500994,1
50,030200223,1
51,031101119,1
51,111001370,1
51,200200150,1
51,130300689,1
51,130300745,1
51,030400453,1
51,130501923,1
51,180200166,1
51,220300634,1
51,220500792,1
51,170300124,1
51,160100025,1
51,000100018,1
51,051100441,1
51,100700647,1
46,221001640,1
51,130300737,1
33,220801202,1
47,221001640,1
51,101201096,1
48,221001640,1
51,200100085,1
49,221001640,1
51,110800921,1
51,120200213,1
51,090200124,1
50,221001640,1
51,161200589,1
51,130702275,1
51,221001640,1
51,030300324,1
49,220300364,1
51,190600616,1
50,220300364,1
51,220300364,1
50,100200170,1
51,201000879,1
51,220300384,1
51,191201181,1
51,210900916,1
51,991000076,1
51,130300714,1
51,130300707,1
51,130300719,1
51,130902517,1
51,180600513,1
51,020500994,1
51,170800498,1
51,200400437,1
51,030200223,1
51,130300712,1
47,220801214,1
48,220801214,1
51,031001041,1
49,220801214,1
51,220701177,1
50,220801214,1
51,220901431,1
51,220200307,1
51,131002788,1
51,130300718,1
51,150300140,1
51,080800639,1
51,991000070,1
51,130300731,1
51,011100917,1
51,220801214,1
50,991000070,1
49,991000070,1
51,130300728,1
51,921200143,1
51,130300723,1
46,220600846,1
47,220600846,1
51,220300402,1
51,NK9512,1
51,010100182,1
51,020500981,1
51,020501016,1
51,130601956,1
51,130300705,1
51,960100018,1
51,150300180,1
51,200400400,1
51,220600944,1
51,220300361,1
51,080100028,1
51,910200023,1
51,211001055,1
51,200200095,1
52,211001055,1
51,111201818,1
51,211201358,1
52,031101119,1
51,150600326,1
51,210500516,1
52,220901431,1
51,040900322,1
51,220300476,1
51,120600956,1
52,020100062,1
52,130802349,1
48,110400331,1
52,220701021,1
51,131203021,1
52,090500327,1
51,090500327,1
52,120600956,1
51,140600635,1
52,040900322,1
52,140600635,1
52,960100018,0
52,130501923,1
46,141101100,1
52,130300737,1
52,171100648,1
52,130300714,1
52,191201181,1
49,130401590,1
52,200400437,1
52,220300634,1
52,130300731,1
52,030200223,1
52,991000076,1
52,131002788,1
52,020500994,1
52,220500792,1
51,111001374,1
52,111001374,1
52,080100028,1
51,171100648,1
52,130300689,1
51,130200267,1
52,130200267,1
52,000100018,1
52,201000879,1
52,101201096,1
52,030300324,1
52,211201358,1
52,180200166,1
52,130300718,1
52,130300719,1
52,010100182,1
52,220701177,1
52,031001041,1
52,051100441,1
52,220300384,1
52,150300140,1
52,130300712,1
52,020500981,1
52,130300728,1
52,210900916,1
52,090200124,1
52,220300402,1
52,130902517,1
52,130300707,1
52,160100025,1
51,150500247,1
51,161100540,1
52,940800084,1
52,150500247,1
52,161100540,1
52,190600616,1
51,220300574,1
52,220300361,1
52,220300574,1
51,020100013,1
52,161200589,1
52,130300745,1
52,130300723,1
52,170800498,1
52,020501016,1
52,120200213,1
52,210500516,1
52,220300364,1
52,200400400,1
52,150300180,1
53,031101119,1
52,170300124,0
53,170300124,1
53,220701021,1
52,220801214,1
52,130300705,1
49,220600846,1
53,220300402,1
53,130300705,1
50,220600846,1
51,220600846,1
53,221201964,1
52,220600846,1
52,011100917,1
53,011100917,1
53,020300572,0
53,100400349,1
53,130702275,1
53,090500327,1
52,080800639,1
53,991000076,1
53,030200223,1
53,080800639,1
52,991000070,1
53,991000070,1
53,130902517,1
51,120300378,1
53,060900723,1
51,060900723,1
52,060900723,1
53,221001640,1
53,930800089,1
53,130200267,1
53,130300689,1
53,130300718,1
53,220200217,1
53,130300719,1
53,130300745,1
53,180500476,1
53,150300140,1
52,120300378,1
53,120300378,1
53,080100028,1
53,200400400,1
53,200400437,1
53,211201358,1
53,030300324,1
